student_user_idx,course_id,key,course_learning_content_id,lesson_id,lesson_item_id,lesson_subitem_id,body,attend_absente_late,is_available,total_learning_time_in_seconds,registered_by_user_idx,registered_date,last_modified_by_user_idx,last_modified_date
101,145,4,640,\0,\0,\0,\0,5,1,0,46,2022-07-28 15:47,46,2022-07-28 15:47
69,147,1,636,151,183,195,"[{""size"":1646613,""mime_type"":""application\/pdf"",""name"":""[카테노이드] 회사소개서.pdf"",""url"":""kttutoring\/content\/2022\/7\/84d66111-785e-4e83-a0a1-b2c6f0cd55f1.pdf"",""type_code"":6}]",5,1,0,57,2022-07-28 15:31,47,2022-07-28 15:34
99,147,1,636,151,183,195,"[{""size"":1646613,""mime_type"":""application\/pdf"",""name"":""[카테노이드] 회사소개서.pdf"",""url"":""kttutoring\/content\/2022\/7\/84d66111-785e-4e83-a0a1-b2c6f0cd55f1.pdf"",""type_code"":6}]",5,1,0,57,2022-07-28 15:31,47,2022-07-28 15:34
156,147,1,636,151,183,195,"[{""size"":1646613,""mime_type"":""application\/pdf"",""name"":""[카테노이드] 회사소개서.pdf"",""url"":""kttutoring\/content\/2022\/7\/84d66111-785e-4e83-a0a1-b2c6f0cd55f1.pdf"",""type_code"":6}]",5,1,0,57,2022-07-28 15:31,47,2022-07-28 15:34
170,147,1,636,151,183,195,"[{""size"":1646613,""mime_type"":""application\/pdf"",""name"":""[카테노이드] 회사소개서.pdf"",""url"":""kttutoring\/content\/2022\/7\/84d66111-785e-4e83-a0a1-b2c6f0cd55f1.pdf"",""type_code"":6}]",5,1,0,57,2022-07-28 15:31,47,2022-07-28 15:34
69,147,1,638,\0,\0,\0,\0,5,1,0,47,2022-07-28 15:34,47,2022-07-28 15:43
99,147,1,638,\0,\0,\0,\0,5,1,0,47,2022-07-28 15:34,47,2022-07-28 15:43
156,147,1,638,\0,\0,\0,\0,5,1,0,47,2022-07-28 15:34,47,2022-07-28 15:43
170,147,1,638,\0,\0,\0,\0,5,1,0,47,2022-07-28 15:34,47,2022-07-28 15:43
69,147,1,639,151,183,195,"[{""size"":1646613,""mime_type"":""application\/pdf"",""name"":""[카테노이드] 회사소개서.pdf"",""url"":""kttutoring\/content\/2022\/7\/84d66111-785e-4e83-a0a1-b2c6f0cd55f1.pdf"",""type_code"":6}]",5,1,0,57,2022-07-28 15:35,1,2022-08-16 10:51
101,147,1,639,151,183,195,"[{""size"":1646613,""mime_type"":""application\/pdf"",""name"":""[카테노이드] 회사소개서.pdf"",""url"":""kttutoring\/content\/2022\/7\/84d66111-785e-4e83-a0a1-b2c6f0cd55f1.pdf"",""type_code"":6}]",5,1,0,57,2022-07-28 15:35,1,2022-08-16 10:51
69,147,1,641,\0,\0,\0,\0,5,1,0,47,2022-07-28 15:57,1,2022-08-16 10:51
101,147,1,641,\0,\0,\0,\0,5,1,0,47,2022-07-28 15:57,1,2022-08-16 10:51
69,148,1,642,152,184,196,"[{""size"":22707,""mime_type"":""image\/jpeg"",""name"":""커리큘럼 이미지.jpg"",""url"":""kttutoring\/content\/2022\/7\/65141c82-dcb9-4839-9ac2-ffd4ce52c450.jpg"",""type_code"":6}]",5,1,0,57,2022-07-28 17:28,1,2022-08-05 17:38
99,148,1,642,152,184,196,"[{""size"":22707,""mime_type"":""image\/jpeg"",""name"":""커리큘럼 이미지.jpg"",""url"":""kttutoring\/content\/2022\/7\/65141c82-dcb9-4839-9ac2-ffd4ce52c450.jpg"",""type_code"":6}]",5,1,5,57,2022-07-28 17:28,1,2022-08-05 17:38
69,148,1,643,\0,\0,\0,\0,1,1,0,47,2022-07-28 17:28,1,2022-08-05 17:38
99,148,1,643,\0,\0,\0,\0,5,1,5,47,2022-07-28 17:28,1,2022-08-05 17:38
198,149,1,671,157,189,201,"[{""size"":1554464,""mime_type"":""application\/pdf"",""name"":""pdf_sample.pdf"",""url"":""kttutoring\/content\/2022\/8\/0f5041c6-7710-43d5-a85b-e9cfce03e954.pdf"",""type_code"":6}]",5,1,0,196,2022-08-11 16:04,1,2022-08-13 14:01
201,149,1,671,157,189,201,"[{""size"":1554464,""mime_type"":""application\/pdf"",""name"":""pdf_sample.pdf"",""url"":""kttutoring\/content\/2022\/8\/0f5041c6-7710-43d5-a85b-e9cfce03e954.pdf"",""type_code"":6}]",5,1,0,196,2022-08-11 16:04,1,2022-08-13 14:01
202,149,1,671,157,189,201,"[{""size"":1554464,""mime_type"":""application\/pdf"",""name"":""pdf_sample.pdf"",""url"":""kttutoring\/content\/2022\/8\/0f5041c6-7710-43d5-a85b-e9cfce03e954.pdf"",""type_code"":6}]",5,1,0,196,2022-08-11 16:04,1,2022-08-13 14:01
203,149,1,671,157,189,201,"[{""size"":1554464,""mime_type"":""application\/pdf"",""name"":""pdf_sample.pdf"",""url"":""kttutoring\/content\/2022\/8\/0f5041c6-7710-43d5-a85b-e9cfce03e954.pdf"",""type_code"":6}]",5,1,5,196,2022-08-11 16:04,1,2022-08-13 14:01
204,149,1,671,157,189,201,"[{""size"":1554464,""mime_type"":""application\/pdf"",""name"":""pdf_sample.pdf"",""url"":""kttutoring\/content\/2022\/8\/0f5041c6-7710-43d5-a85b-e9cfce03e954.pdf"",""type_code"":6}]",5,1,5,196,2022-08-11 16:04,1,2022-08-13 14:01
198,149,1,672,\0,\0,\0,\0,5,1,0,200,2022-08-11 16:05,1,2022-08-13 14:01
201,149,1,672,\0,\0,\0,\0,5,1,0,200,2022-08-11 16:05,1,2022-08-13 14:01
202,149,1,672,\0,\0,\0,\0,5,1,0,200,2022-08-11 16:05,1,2022-08-13 14:01
203,149,1,672,\0,\0,\0,\0,5,1,5,200,2022-08-11 16:05,1,2022-08-13 14:01
204,149,1,672,\0,\0,\0,\0,5,1,5,200,2022-08-11 16:05,1,2022-08-13 14:01
198,149,2,674,\0,\0,\0,\0,5,1,0,200,2022-08-11 18:12,1,2022-08-13 14:01
201,149,2,674,\0,\0,\0,\0,5,1,0,200,2022-08-11 18:12,1,2022-08-13 14:01
202,149,2,674,\0,\0,\0,\0,5,1,0,200,2022-08-11 18:12,1,2022-08-13 14:01
203,149,2,674,\0,\0,\0,\0,5,1,5,200,2022-08-11 18:12,1,2022-08-13 14:01
204,149,2,674,\0,\0,\0,\0,5,1,5,200,2022-08-11 18:12,1,2022-08-13 14:01
198,149,3,677,161,193,207,"[{""size"":2224000,""mime_type"":""application\/pdf"",""name"":""Virtoo by LG 사용 안내.pdf"",""url"":""kttutoring\/content\/2022\/8\/a62366e6-498f-4599-bfa1-e03a27c70806.pdf"",""type_code"":6}]",5,1,0,207,2022-08-12 16:48,1,2022-08-13 14:01
201,149,3,677,161,193,207,"[{""size"":2224000,""mime_type"":""application\/pdf"",""name"":""Virtoo by LG 사용 안내.pdf"",""url"":""kttutoring\/content\/2022\/8\/a62366e6-498f-4599-bfa1-e03a27c70806.pdf"",""type_code"":6}]",5,1,0,207,2022-08-12 16:48,1,2022-08-13 14:01
202,149,3,677,161,193,207,"[{""size"":2224000,""mime_type"":""application\/pdf"",""name"":""Virtoo by LG 사용 안내.pdf"",""url"":""kttutoring\/content\/2022\/8\/a62366e6-498f-4599-bfa1-e03a27c70806.pdf"",""type_code"":6}]",5,1,0,207,2022-08-12 16:48,1,2022-08-13 14:01
203,149,3,677,161,193,207,"[{""size"":2224000,""mime_type"":""application\/pdf"",""name"":""Virtoo by LG 사용 안내.pdf"",""url"":""kttutoring\/content\/2022\/8\/a62366e6-498f-4599-bfa1-e03a27c70806.pdf"",""type_code"":6}]",5,1,5,207,2022-08-12 16:48,1,2022-08-13 14:01
204,149,3,677,161,193,207,"[{""size"":2224000,""mime_type"":""application\/pdf"",""name"":""Virtoo by LG 사용 안내.pdf"",""url"":""kttutoring\/content\/2022\/8\/a62366e6-498f-4599-bfa1-e03a27c70806.pdf"",""type_code"":6}]",5,1,5,207,2022-08-12 16:48,1,2022-08-13 14:01
198,149,3,678,\0,\0,\0,\0,5,1,0,200,2022-08-12 16:48,1,2022-08-13 14:01
201,149,3,678,\0,\0,\0,\0,5,1,0,200,2022-08-12 16:48,1,2022-08-13 14:01
202,149,3,678,\0,\0,\0,\0,5,1,0,200,2022-08-12 16:48,1,2022-08-13 14:01
203,149,3,678,\0,\0,\0,\0,5,1,5,200,2022-08-12 16:48,1,2022-08-13 14:01
204,149,3,678,\0,\0,\0,\0,5,1,5,200,2022-08-12 16:48,1,2022-08-13 14:01
198,149,4,681,162,194,208,"[{""size"":2224000,""mime_type"":""application\/pdf"",""name"":""Virtoo by LG 사용 안내.pdf"",""url"":""kttutoring\/content\/2022\/8\/1b571342-7159-40a4-98fc-6555030397ea.pdf"",""type_code"":6}]",5,1,0,207,2022-08-12 17:04,1,2022-08-13 14:01
201,149,4,681,162,194,208,"[{""size"":2224000,""mime_type"":""application\/pdf"",""name"":""Virtoo by LG 사용 안내.pdf"",""url"":""kttutoring\/content\/2022\/8\/1b571342-7159-40a4-98fc-6555030397ea.pdf"",""type_code"":6}]",5,1,0,207,2022-08-12 17:04,1,2022-08-13 14:01
202,149,4,681,162,194,208,"[{""size"":2224000,""mime_type"":""application\/pdf"",""name"":""Virtoo by LG 사용 안내.pdf"",""url"":""kttutoring\/content\/2022\/8\/1b571342-7159-40a4-98fc-6555030397ea.pdf"",""type_code"":6}]",5,1,0,207,2022-08-12 17:04,1,2022-08-13 14:01
203,149,4,681,162,194,208,"[{""size"":2224000,""mime_type"":""application\/pdf"",""name"":""Virtoo by LG 사용 안내.pdf"",""url"":""kttutoring\/content\/2022\/8\/1b571342-7159-40a4-98fc-6555030397ea.pdf"",""type_code"":6}]",5,1,5,207,2022-08-12 17:04,1,2022-08-13 14:01
204,149,4,681,162,194,208,"[{""size"":2224000,""mime_type"":""application\/pdf"",""name"":""Virtoo by LG 사용 안내.pdf"",""url"":""kttutoring\/content\/2022\/8\/1b571342-7159-40a4-98fc-6555030397ea.pdf"",""type_code"":6}]",5,1,5,207,2022-08-12 17:04,1,2022-08-13 14:01
198,149,4,682,\0,\0,\0,\0,5,1,0,200,2022-08-12 17:05,1,2022-08-13 14:01
201,149,4,682,\0,\0,\0,\0,5,1,0,200,2022-08-12 17:05,1,2022-08-13 14:01
202,149,4,682,\0,\0,\0,\0,5,1,0,200,2022-08-12 17:05,1,2022-08-13 14:01
203,149,4,682,\0,\0,\0,\0,5,1,5,200,2022-08-12 17:05,1,2022-08-13 14:01
204,149,4,682,\0,\0,\0,\0,5,1,5,200,2022-08-12 17:05,1,2022-08-13 14:01
198,149,7,694,\0,\0,\0,\0,5,1,0,200,2022-08-13 14:01,1,2022-08-13 14:01
201,149,7,694,\0,\0,\0,\0,5,1,0,200,2022-08-13 14:01,1,2022-08-13 14:01
202,149,7,694,\0,\0,\0,\0,5,1,0,200,2022-08-13 14:01,1,2022-08-13 14:01
203,149,7,694,\0,\0,\0,\0,5,1,5,200,2022-08-13 14:01,1,2022-08-13 14:01
204,149,7,694,\0,\0,\0,\0,5,1,5,200,2022-08-13 14:01,1,2022-08-13 14:01
184,150,1,656,158,190,202,"[{""size"":8591,""mime_type"":""image\/png"",""name"":""이미지.png"",""url"":""kttutoring\/content\/2022\/8\/2c6739ac-a135-44b7-91b4-fd7b3fb59382.png"",""type_code"":6}]",5,1,0,173,2022-08-08 15:53,173,2022-08-14 10:56
184,150,2,786,172,204,250,"[{""size"":786,""mime_type"":""image\/png"",""name"":""테스트이미지.PNG"",""url"":""kttutoring\/content\/2022\/8\/5a8b5792-ab21-4179-ba2e-16d9900003af.PNG"",""type_code"":6}]",5,1,0,173,2022-08-14 10:33,173,2022-08-14 10:56
186,150,1,658,158,190,202,"[{""size"":8591,""mime_type"":""image\/png"",""name"":""이미지.png"",""url"":""kttutoring\/content\/2022\/8\/2c6739ac-a135-44b7-91b4-fd7b3fb59382.png"",""type_code"":6}]",5,1,0,173,2022-08-08 15:53,173,2022-08-14 10:58
186,150,2,788,172,204,250,"[{""size"":786,""mime_type"":""image\/png"",""name"":""테스트이미지.PNG"",""url"":""kttutoring\/content\/2022\/8\/5a8b5792-ab21-4179-ba2e-16d9900003af.PNG"",""type_code"":6}]",5,1,0,173,2022-08-14 10:33,173,2022-08-14 10:58
186,150,1,659,158,190,202,"[{""size"":8591,""mime_type"":""image\/png"",""name"":""이미지.png"",""url"":""kttutoring\/content\/2022\/8\/2c6739ac-a135-44b7-91b4-fd7b3fb59382.png"",""type_code"":6}]",5,1,0,173,2022-08-08 15:53,173,2022-08-14 12:15
186,150,2,789,172,204,250,"[{""size"":786,""mime_type"":""image\/png"",""name"":""테스트이미지.PNG"",""url"":""kttutoring\/content\/2022\/8\/5a8b5792-ab21-4179-ba2e-16d9900003af.PNG"",""type_code"":6}]",5,1,0,173,2022-08-14 10:33,173,2022-08-14 12:15
185,150,1,660,158,190,202,"[{""size"":8591,""mime_type"":""image\/png"",""name"":""이미지.png"",""url"":""kttutoring\/content\/2022\/8\/2c6739ac-a135-44b7-91b4-fd7b3fb59382.png"",""type_code"":6}]",5,1,0,173,2022-08-08 15:53,173,2022-08-14 10:56
185,150,2,790,172,204,250,"[{""size"":786,""mime_type"":""image\/png"",""name"":""테스트이미지.PNG"",""url"":""kttutoring\/content\/2022\/8\/5a8b5792-ab21-4179-ba2e-16d9900003af.PNG"",""type_code"":6}]",5,1,0,173,2022-08-14 10:33,173,2022-08-14 10:56
216,150,1,806,158,190,202,"[{""size"":8591,""mime_type"":""image\/png"",""name"":""이미지.png"",""url"":""kttutoring\/content\/2022\/8\/2c6739ac-a135-44b7-91b4-fd7b3fb59382.png"",""type_code"":6}]",5,1,0,173,2022-08-14 11:10,178,2022-08-17 18:41
216,150,2,807,172,204,250,"[{""size"":786,""mime_type"":""image\/png"",""name"":""테스트이미지.PNG"",""url"":""kttutoring\/content\/2022\/8\/5a8b5792-ab21-4179-ba2e-16d9900003af.PNG"",""type_code"":6}]",5,1,0,173,2022-08-14 11:10,178,2022-08-17 18:41
216,150,1,836,\0,\0,\0,\0,5,1,0,178,2022-08-17 18:37,178,2022-08-17 18:41
216,150,2,837,\0,\0,\0,\0,5,1,0,178,2022-08-17 18:41,178,2022-08-17 18:41
223,150,1,939,158,190,202,"[{""size"":8591,""mime_type"":""image\/png"",""name"":""이미지.png"",""url"":""kttutoring\/content\/2022\/8\/2c6739ac-a135-44b7-91b4-fd7b3fb59382.png"",""type_code"":6}]",5,1,0,196,2022-08-25 18:25,196,2022-08-26 10:40
260,150,1,939,158,190,202,"[{""size"":8591,""mime_type"":""image\/png"",""name"":""이미지.png"",""url"":""kttutoring\/content\/2022\/8\/2c6739ac-a135-44b7-91b4-fd7b3fb59382.png"",""type_code"":6}]",5,1,0,196,2022-08-25 18:25,196,2022-08-26 10:40
223,150,2,940,172,204,250,"[{""size"":786,""mime_type"":""image\/png"",""name"":""테스트이미지.PNG"",""url"":""kttutoring\/content\/2022\/8\/5a8b5792-ab21-4179-ba2e-16d9900003af.PNG"",""type_code"":6}]",5,1,0,196,2022-08-25 18:25,196,2022-08-26 10:40
260,150,2,940,172,204,250,"[{""size"":786,""mime_type"":""image\/png"",""name"":""테스트이미지.PNG"",""url"":""kttutoring\/content\/2022\/8\/5a8b5792-ab21-4179-ba2e-16d9900003af.PNG"",""type_code"":6}]",5,1,0,196,2022-08-25 18:25,196,2022-08-26 10:40
223,150,1,945,\0,\0,\0,\0,5,1,0,181,2022-08-26 9:44,196,2022-08-26 10:40
260,150,1,945,\0,\0,\0,\0,5,1,0,181,2022-08-26 9:44,196,2022-08-26 10:40
223,150,2,946,\0,\0,\0,\0,5,1,0,181,2022-08-26 9:45,196,2022-08-26 10:40
260,150,2,946,\0,\0,\0,\0,5,1,0,181,2022-08-26 9:45,196,2022-08-26 10:40
79,151,1,832,159,191,203,"[{""size"":19106,""mime_type"":""image\/jpeg"",""name"":""t9.jpg"",""url"":""kttutoring\/content\/2022\/8\/59b9ff28-4c60-4148-b3f6-8e199308a458.jpg"",""type_code"":6}]",5,1,0,1,2022-08-16 12:09,1,2022-08-16 12:12
79,151,1,832,159,191,204,"[{""size"":18321,""mime_type"":""image\/jpeg"",""name"":""t4.jpg"",""url"":""kttutoring\/content\/2022\/8\/acb1a3e6-0266-4f4b-8864-49c058468a83.jpg"",""type_code"":6}]",5,1,0,1,2022-08-16 12:09,1,2022-08-16 12:12
79,151,1,832,159,191,205,"[{""size"":210879,""mime_type"":""image\/jpeg"",""name"":""t1.jpg"",""url"":""kttutoring\/content\/2022\/8\/b10178a1-ed1c-4f44-8fd3-5ab3cb962c0a.jpg"",""type_code"":6}]",5,1,0,1,2022-08-16 12:09,1,2022-08-16 12:12
79,151,1,833,\0,\0,\0,\0,1,1,0,3,2022-08-16 12:12,1,2022-08-16 12:12
99,152,1,666,160,192,206,"[{""size"":181312,""mime_type"":""image\/jpeg"",""name"":""t6.jpg"",""url"":""kttutoring\/content\/2022\/8\/ad13365a-1f1e-4a28-88dd-94cbccee5318.jpg"",""type_code"":6}]",5,1,0,1,2022-08-09 19:05,1,2022-08-09 22:24
109,152,1,666,160,192,206,"[{""size"":181312,""mime_type"":""image\/jpeg"",""name"":""t6.jpg"",""url"":""kttutoring\/content\/2022\/8\/ad13365a-1f1e-4a28-88dd-94cbccee5318.jpg"",""type_code"":6}]",5,1,0,1,2022-08-09 19:05,1,2022-08-09 22:24
258,152,1,666,160,192,206,"[{""size"":181312,""mime_type"":""image\/jpeg"",""name"":""t6.jpg"",""url"":""kttutoring\/content\/2022\/8\/ad13365a-1f1e-4a28-88dd-94cbccee5318.jpg"",""type_code"":6}]",5,1,5,1,2022-08-09 19:05,1,2022-08-09 22:24
99,152,1,668,\0,\0,\0,\0,1,1,0,178,2022-08-09 19:05,1,2022-08-09 22:24
109,152,1,668,\0,\0,\0,\0,5,1,0,178,2022-08-09 19:05,1,2022-08-09 22:24
258,152,1,668,\0,\0,\0,\0,5,1,5,178,2022-08-09 19:05,1,2022-08-09 22:24
99,152,2,669,\0,\0,\0,\0,5,1,0,178,2022-08-09 22:24,1,2022-08-09 22:24
109,152,2,669,\0,\0,\0,\0,5,1,0,178,2022-08-09 22:24,1,2022-08-09 22:24
258,152,2,669,\0,\0,\0,\0,5,1,5,178,2022-08-09 22:24,1,2022-08-09 22:24
99,152,1,826,160,192,206,"[{""size"":181312,""mime_type"":""image\/jpeg"",""name"":""t6.jpg"",""url"":""kttutoring\/content\/2022\/8\/ad13365a-1f1e-4a28-88dd-94cbccee5318.jpg"",""type_code"":6}]",5,1,0,1,2022-08-14 18:27,1,2022-08-14 18:30
99,152,1,827,\0,\0,\0,\0,5,1,0,3,2022-08-14 18:27,1,2022-08-14 18:30
16,152,1,849,160,192,206,"[{""size"":181312,""mime_type"":""image\/jpeg"",""name"":""t6.jpg"",""url"":""kttutoring\/content\/2022\/8\/ad13365a-1f1e-4a28-88dd-94cbccee5318.jpg"",""type_code"":6}]",5,1,5,1,2022-08-24 8:55,1,2022-08-24 8:55
17,152,1,849,160,192,206,"[{""size"":181312,""mime_type"":""image\/jpeg"",""name"":""t6.jpg"",""url"":""kttutoring\/content\/2022\/8\/ad13365a-1f1e-4a28-88dd-94cbccee5318.jpg"",""type_code"":6}]",5,1,5,1,2022-08-24 8:55,1,2022-08-24 8:55
37,152,1,849,160,192,206,"[{""size"":181312,""mime_type"":""image\/jpeg"",""name"":""t6.jpg"",""url"":""kttutoring\/content\/2022\/8\/ad13365a-1f1e-4a28-88dd-94cbccee5318.jpg"",""type_code"":6}]",5,1,5,1,2022-08-24 8:55,1,2022-08-24 8:55
76,152,1,849,160,192,206,"[{""size"":181312,""mime_type"":""image\/jpeg"",""name"":""t6.jpg"",""url"":""kttutoring\/content\/2022\/8\/ad13365a-1f1e-4a28-88dd-94cbccee5318.jpg"",""type_code"":6}]",5,1,5,1,2022-08-24 8:55,1,2022-08-24 8:55
77,152,1,849,160,192,206,"[{""size"":181312,""mime_type"":""image\/jpeg"",""name"":""t6.jpg"",""url"":""kttutoring\/content\/2022\/8\/ad13365a-1f1e-4a28-88dd-94cbccee5318.jpg"",""type_code"":6}]",5,1,5,1,2022-08-24 8:55,1,2022-08-24 8:55
78,152,1,849,160,192,206,"[{""size"":181312,""mime_type"":""image\/jpeg"",""name"":""t6.jpg"",""url"":""kttutoring\/content\/2022\/8\/ad13365a-1f1e-4a28-88dd-94cbccee5318.jpg"",""type_code"":6}]",5,1,5,1,2022-08-24 8:55,1,2022-08-24 8:55
79,152,1,849,160,192,206,"[{""size"":181312,""mime_type"":""image\/jpeg"",""name"":""t6.jpg"",""url"":""kttutoring\/content\/2022\/8\/ad13365a-1f1e-4a28-88dd-94cbccee5318.jpg"",""type_code"":6}]",5,1,0,1,2022-08-24 8:55,1,2022-08-24 8:55
16,152,1,850,\0,\0,\0,\0,5,1,5,3,2022-08-24 8:55,1,2022-08-24 8:55
17,152,1,850,\0,\0,\0,\0,5,1,5,3,2022-08-24 8:55,1,2022-08-24 8:55
37,152,1,850,\0,\0,\0,\0,5,1,5,3,2022-08-24 8:55,1,2022-08-24 8:55
76,152,1,850,\0,\0,\0,\0,5,1,5,3,2022-08-24 8:55,1,2022-08-24 8:55
77,152,1,850,\0,\0,\0,\0,5,1,5,3,2022-08-24 8:55,1,2022-08-24 8:55
78,152,1,850,\0,\0,\0,\0,5,1,5,3,2022-08-24 8:55,1,2022-08-24 8:55
79,152,1,850,\0,\0,\0,\0,5,1,0,3,2022-08-24 8:55,1,2022-08-24 8:55
215,155,1,740,164,196,210,"[{""size"":9974744,""mime_type"":""application\/pdf"",""name"":""developerguide.pdf"",""url"":""kttutoring\/content\/2022\/8\/c83435b9-6335-4361-8f06-ee76a5c66759.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
218,155,1,740,164,196,210,"[{""size"":9974744,""mime_type"":""application\/pdf"",""name"":""developerguide.pdf"",""url"":""kttutoring\/content\/2022\/8\/c83435b9-6335-4361-8f06-ee76a5c66759.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
222,155,1,740,164,196,210,"[{""size"":9974744,""mime_type"":""application\/pdf"",""name"":""developerguide.pdf"",""url"":""kttutoring\/content\/2022\/8\/c83435b9-6335-4361-8f06-ee76a5c66759.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
223,155,1,740,164,196,210,"[{""size"":9974744,""mime_type"":""application\/pdf"",""name"":""developerguide.pdf"",""url"":""kttutoring\/content\/2022\/8\/c83435b9-6335-4361-8f06-ee76a5c66759.pdf"",""type_code"":6}]",5,1,5,172,2022-08-14 8:55,172,2022-08-14 9:00
215,155,1,740,164,196,211,"[{""size"":4364819,""mime_type"":""application\/pdf"",""name"":""rds-api.pdf"",""url"":""kttutoring\/content\/2022\/8\/f4181a6a-cc9a-45a3-a089-f91adc6936f3.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
218,155,1,740,164,196,211,"[{""size"":4364819,""mime_type"":""application\/pdf"",""name"":""rds-api.pdf"",""url"":""kttutoring\/content\/2022\/8\/f4181a6a-cc9a-45a3-a089-f91adc6936f3.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
222,155,1,740,164,196,211,"[{""size"":4364819,""mime_type"":""application\/pdf"",""name"":""rds-api.pdf"",""url"":""kttutoring\/content\/2022\/8\/f4181a6a-cc9a-45a3-a089-f91adc6936f3.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
223,155,1,740,164,196,211,"[{""size"":4364819,""mime_type"":""application\/pdf"",""name"":""rds-api.pdf"",""url"":""kttutoring\/content\/2022\/8\/f4181a6a-cc9a-45a3-a089-f91adc6936f3.pdf"",""type_code"":6}]",5,1,5,172,2022-08-14 8:55,172,2022-08-14 9:00
215,155,1,740,164,196,212,"[{""size"":1098046,""mime_type"":""application\/pdf"",""name"":""openshift_container_platform-4.8-release_notes-ko-kr.pdf"",""url"":""kttutoring\/content\/2022\/8\/a044a785-cd85-4f96-8b4d-bbf6dcfe03af.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
218,155,1,740,164,196,212,"[{""size"":1098046,""mime_type"":""application\/pdf"",""name"":""openshift_container_platform-4.8-release_notes-ko-kr.pdf"",""url"":""kttutoring\/content\/2022\/8\/a044a785-cd85-4f96-8b4d-bbf6dcfe03af.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
222,155,1,740,164,196,212,"[{""size"":1098046,""mime_type"":""application\/pdf"",""name"":""openshift_container_platform-4.8-release_notes-ko-kr.pdf"",""url"":""kttutoring\/content\/2022\/8\/a044a785-cd85-4f96-8b4d-bbf6dcfe03af.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
223,155,1,740,164,196,212,"[{""size"":1098046,""mime_type"":""application\/pdf"",""name"":""openshift_container_platform-4.8-release_notes-ko-kr.pdf"",""url"":""kttutoring\/content\/2022\/8\/a044a785-cd85-4f96-8b4d-bbf6dcfe03af.pdf"",""type_code"":6}]",5,1,5,172,2022-08-14 8:55,172,2022-08-14 9:00
215,155,1,740,164,196,213,"[{""size"":1652545,""mime_type"":""application\/pdf"",""name"":""239_31930_ko.pdf"",""url"":""kttutoring\/content\/2022\/8\/f055f3db-ab33-488b-837c-bc0a63f711a6.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
218,155,1,740,164,196,213,"[{""size"":1652545,""mime_type"":""application\/pdf"",""name"":""239_31930_ko.pdf"",""url"":""kttutoring\/content\/2022\/8\/f055f3db-ab33-488b-837c-bc0a63f711a6.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
222,155,1,740,164,196,213,"[{""size"":1652545,""mime_type"":""application\/pdf"",""name"":""239_31930_ko.pdf"",""url"":""kttutoring\/content\/2022\/8\/f055f3db-ab33-488b-837c-bc0a63f711a6.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
223,155,1,740,164,196,213,"[{""size"":1652545,""mime_type"":""application\/pdf"",""name"":""239_31930_ko.pdf"",""url"":""kttutoring\/content\/2022\/8\/f055f3db-ab33-488b-837c-bc0a63f711a6.pdf"",""type_code"":6}]",5,1,5,172,2022-08-14 8:55,172,2022-08-14 9:00
215,155,1,740,164,196,214,"[{""size"":1812020,""mime_type"":""application\/pdf"",""name"":""raspberry-pi-pico-python-sdk.pdf"",""url"":""kttutoring\/content\/2022\/8\/029cdd8a-b9de-4ce8-a22d-4201c53db9e2.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
218,155,1,740,164,196,214,"[{""size"":1812020,""mime_type"":""application\/pdf"",""name"":""raspberry-pi-pico-python-sdk.pdf"",""url"":""kttutoring\/content\/2022\/8\/029cdd8a-b9de-4ce8-a22d-4201c53db9e2.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
222,155,1,740,164,196,214,"[{""size"":1812020,""mime_type"":""application\/pdf"",""name"":""raspberry-pi-pico-python-sdk.pdf"",""url"":""kttutoring\/content\/2022\/8\/029cdd8a-b9de-4ce8-a22d-4201c53db9e2.pdf"",""type_code"":6}]",5,1,0,172,2022-08-14 8:55,172,2022-08-14 9:00
223,155,1,740,164,196,214,"[{""size"":1812020,""mime_type"":""application\/pdf"",""name"":""raspberry-pi-pico-python-sdk.pdf"",""url"":""kttutoring\/content\/2022\/8\/029cdd8a-b9de-4ce8-a22d-4201c53db9e2.pdf"",""type_code"":6}]",5,1,5,172,2022-08-14 8:55,172,2022-08-14 9:00
